iter	RMSE
2787	397.1122277
2788	397.0663574
2789	397.011971
2790	396.9650038
2791	396.9116331
2792	396.8637358
2793	396.8274235
2794	396.7653013
2795	396.7144411
2796	396.6490846
2797	396.6028316
2798	396.5171718
2799	396.4262785
2800	396.3763098
2801	396.3112107
2802	396.2564775
2803	396.1694817
2804	396.131105
2805	396.0698664
2806	396.0435143
2807	395.9881592
2808	395.9580979
2809	395.9213492
2810	395.8898054
2811	395.8479461
2812	395.7766424
2813	395.7181992
2814	395.6899326
2815	395.6241779
2816	395.5606733
2817	395.510849
2818	395.4469831
2819	395.3849672
2820	395.3348149
2821	395.2605172
2822	395.2106117
2823	395.1513003
2824	395.0961356
2825	395.0519201
2826	394.9928633
2827	394.9151847
2828	394.875178
2829	394.8410354
2830	394.7668499
2831	394.6899957
2832	394.5872984
2833	394.5072394
2834	394.4530678
2835	394.3997546
2836	394.3603671
2837	394.3232101
2838	394.2477107
2839	394.1737962
2840	394.1274485
2841	394.0654323
2842	394.0104773
2843	393.9222494
2844	393.8726932
2845	393.8337847
2846	393.7964514
2847	393.7369196
2848	393.6374668
2849	393.5684911
2850	393.5228453
2851	393.4628233
2852	393.4341117
2853	393.3894925
2854	393.3383024
2855	393.2992588
2856	393.2516479
2857	393.2032505
2858	393.1408518
2859	393.0697666
2860	392.9795952
2861	392.8864983
2862	392.8408802
2863	392.802915
2864	392.7497626
2865	392.7064176
2866	392.6163311
2867	392.5763787
2868	392.5345748
2869	392.4667413
2870	392.4198676
2871	392.3565072
2872	392.3342314
2873	392.2902686
2874	392.2347749
2875	392.1844753
2876	392.1314527
2877	392.0505861
2878	392.0084702
2879	391.941564
2880	391.8957665
2881	391.8388651
2882	391.7770783
2883	391.7425417
2884	391.6949547
2885	391.634396
2886	391.5802298
2887	391.5285163
2888	391.4476333
2889	391.3977384
2890	391.3351182
2891	391.2896984
2892	391.2521434
2893	391.1599466
2894	391.0943882
2895	391.0406683
2896	390.975032
2897	390.8999734
2898	390.8483759
2899	390.7997895
2900	390.7524675
2901	390.710251
2902	390.6884626
2903	390.6344371
2904	390.5674463
2905	390.4799208
2906	390.4111345
2907	390.3692643
2908	390.3319358
2909	390.2413863
2910	390.1866106
2911	390.1488779
2912	390.0935898
2913	390.0507398
2914	389.9612766
2915	389.9356305
2916	389.8849099
2917	389.7957353
2918	389.7314813
2919	389.6748723
2920	389.6343281
2921	389.5892274
2922	389.5316587
2923	389.5025743
2924	389.4269064
2925	389.3759606
2926	389.3065904
2927	389.2723447
2928	389.2322453
2929	389.1637272
2930	389.1266975
2931	389.0719208
2932	388.997459
2933	388.933045
2934	388.8510565
2935	388.8126213
2936	388.7307146
2937	388.6829852
2938	388.6235484
2939	388.5694625
2940	388.5191121
2941	388.4802742
2942	388.4233888
2943	388.3667433
2944	388.303802
2945	388.2625063
2946	388.2161562
2947	388.1536738
2948	388.1027627
2949	388.0273008
2950	387.9765404
2951	387.9011484
2952	387.85029
2953	387.7969316
2954	387.7444636
2955	387.6715982
2956	387.6234766
2957	387.5719705
2958	387.5170494
2959	387.4531906
2960	387.4002642
2961	387.352147
2962	387.3056394
2963	387.2699055
2964	387.2135205
2965	387.1672042
2966	387.1010034
2967	387.0082868
2968	386.956502
2969	386.8954696
2970	386.8668009
2971	386.8152704
2972	386.7821823
2973	386.7435787
2974	386.6912196
2975	386.6424478
2976	386.5984253
2977	386.5376047
2978	386.5009017
2979	386.4499598
2980	386.3991692
2981	386.3554519
2982	386.2995353
2983	386.234281
2984	386.1567903
2985	386.1035579
2986	386.061736
2987	385.9888997
2988	385.9218288
2989	385.8722942
2990	385.8364451
2991	385.7856801
2992	385.7315507
2993	385.6812593
2994	385.6422315
2995	385.5793483
2996	385.5172124
2997	385.4180541
2998	385.3832704
2999	385.3280986
3000	385.2691526
3001	385.2209391
3002	385.1749053
3003	385.1041225
3004	385.0627189
3005	385.0052035
3006	384.9609925
3007	384.9123287
3008	384.8576732
3009	384.7777194
3010	384.7131167
3011	384.6424893
3012	384.5968186
3013	384.5555276
3014	384.5130248
3015	384.4870637
3016	384.4287585
3017	384.3613855
3018	384.310012
3019	384.2709597
3020	384.2192858
3021	384.1638469
3022	384.1084634
3023	384.068905
3024	384.003462
3025	383.9439725
3026	383.8854738
3027	383.8137092
3028	383.7658658
3029	383.6794434
3030	383.6469329
3031	383.6043423
3032	383.5587943
3033	383.4855793
3034	383.4551686
3035	383.4097444
3036	383.3591418
3037	383.3076517
3038	383.2480394
3039	383.1644404
3040	383.1245484
3041	383.0740249
3042	383.0447601
3043	382.9820068
3044	382.9158741
3045	382.8611294
3046	382.8208193
3047	382.7927913
3048	382.7531636
3049	382.6821345
3050	382.6275787
3051	382.5661652
3052	382.5115898
3053	382.4666427
3054	382.4077745
3055	382.3524396
3056	382.2776729
3057	382.2065889
3058	382.1683463
3059	382.124346
3060	382.0511696
3061	381.9962419
3062	381.952518
3063	381.8633361
3064	381.8373254
3065	381.799078
3066	381.7486762
3067	381.6947631
3068	381.647243
3069	381.5789928
3070	381.5416869
3071	381.5073254
3072	381.4627682
3073	381.3866333
3074	381.3074395
3075	381.2697282
3076	381.2324546
3077	381.1585591
3078	381.1098017
3079	381.059982
3080	381.0070966
3081	380.972391
3082	380.9365808
3083	380.9083054
3084	380.8655682
3085	380.7863369
3086	380.7316813
3087	380.6574336
3088	380.598133
3089	380.5706513
3090	380.5176643
3091	380.4798649
3092	380.4153137
3093	380.3752912
3094	380.3394298
3095	380.2859101
3096	380.25392
3097	380.1881488
3098	380.1298973
3099	380.1058524
3100	380.0619926
3101	379.9983082
3102	379.9535067
3103	379.916761
3104	379.8870668
3105	379.7963345
3106	379.7474273
3107	379.6416367
3108	379.5672896
3109	379.5346251
3110	379.4936852
3111	379.4364202
3112	379.4068224
3113	379.3682308
3114	379.3224083
3115	379.2760611
3116	379.2045773
3117	379.1468112
3118	379.1050554
3119	379.061954
3120	379.0030866
3121	378.930007
3122	378.8688813
3123	378.8270637
3124	378.8004528
3125	378.7528977
3126	378.7083487
3127	378.6751011
3128	378.6005481
3129	378.5209961
3130	378.4666006
3131	378.42919
3132	378.3939474
3133	378.3032811
3134	378.2571904
3135	378.1894739
3136	378.1440358
3137	378.0936635
3138	378.065218
3139	377.9993702
3140	377.9311675
3141	377.8782627
3142	377.8387063
3143	377.7685014
3144	377.706337
3145	377.6694683
3146	377.627962
3147	377.568505
3148	377.5109052
3149	377.454681
3150	377.4302274
3151	377.36278
3152	377.3143546
3153	377.2821891
3154	377.2028148
3155	377.1364042
3156	377.0738766
3157	377.0214102
3158	376.9822691
3159	376.9336971
3160	376.8529413
3161	376.8164631
3162	376.766067
3163	376.7253429
3164	376.6533594
3165	376.6290795
3166	376.5540135
3167	376.5070839
3168	376.4542781
3169	376.4265168
3170	376.3684642
3171	376.3052228
3172	376.2522684
3173	376.1857795
3174	376.1072103
3175	376.0477268
3176	375.9884905
3177	375.9271099
3178	375.8820248
3179	375.8273875
3180	375.7780815
3181	375.7305574
3182	375.6681032
3183	375.6212201
3184	375.5838112
3185	375.5115981
3186	375.4493027
3187	375.4096059
3188	375.3758831
3189	375.2934517
3190	375.2679878
3191	375.2190102
3192	375.1432138
3193	375.1164271
3194	375.0697288
3195	375.0382217
3196	375.0077469
3197	374.9548152
3198	374.90645
3199	374.8524835
3200	374.8135077
3201	374.7776198
3202	374.7319556
3203	374.6329065
3204	374.6035113
3205	374.559472
3206	374.4865666
3207	374.4271433
3208	374.3927849
3209	374.3535136
3210	374.3267342
3211	374.2974153
3212	374.2446752
3213	374.1866678
3214	374.1377938
3215	374.101897
3216	374.0517331
3217	373.9895486
3218	373.946374
3219	373.8781522
3220	373.8149005
3221	373.7777532
3222	373.7420646
3223	373.6993347
3224	373.6608579
3225	373.6064752
3226	373.5586653
3227	373.5344176
3228	373.4813628
3229	373.4117399
3230	373.3873172
3231	373.3383325
3232	373.3022837
3233	373.2560074
3234	373.2122893
3235	373.1358564
3236	373.0832965
3237	373.0019668
3238	372.962223
3239	372.9116858
3240	372.836451
3241	372.7796583
3242	372.7383098
3243	372.6812975
3244	372.6461658
3245	372.613344
3246	372.5662801
3247	372.4962835
3248	372.4309933
3249	372.3710031
3250	372.312399
3251	372.2708848
3252	372.2297287
3253	372.1764408
3254	372.1218023
3255	372.0549361
3256	371.9809777
3257	371.9294288
3258	371.8797773
3259	371.8301092
3260	371.7664365
3261	371.7240412
3262	371.6729976
3263	371.6014749
3264	371.5531021
3265	371.515433
3266	371.4774738
3267	371.4091495
3268	371.3627723
3269	371.2973031
3270	371.2457074
3271	371.2023044
3272	371.1643181
3273	371.1019041
3274	371.0593138
3275	371.0204429
3276	370.9928076
3277	370.9575676
3278	370.9068867
3279	370.8608753
3280	370.8317162
3281	370.7863022
3282	370.7365984
3283	370.6888001
3284	370.6394384
3285	370.6037089
3286	370.5690784
3287	370.5156883
3288	370.4930558
3289	370.4298077
3290	370.3817487
3291	370.3261681
3292	370.285778
3293	370.2420243
3294	370.200029
3295	370.1495206
3296	370.1118408
3297	370.0423393
3298	369.9782688
3299	369.9190604
3300	369.8574483
3301	369.8258251
3302	369.779926
3303	369.7365718
3304	369.6730301
3305	369.6064551
3306	369.5712304
3307	369.5457969
3308	369.4897686
3309	369.4401193
3310	369.3570669
3311	369.3020434
3312	369.2605097
3313	369.2050593
3314	369.152784
3315	369.0902852
3316	369.0350194
3317	368.9833206
3318	368.9370917
3319	368.8891691
3320	368.8402048
3321	368.802226
3322	368.7352944
3323	368.6410273
3324	368.5888014
3325	368.5022365
3326	368.452324
3327	368.4214459
3328	368.3965279
3329	368.3175226
3330	368.2728886
3331	368.2323122
3332	368.2108029
3333	368.1523913
3334	368.1120378
3335	368.070931
3336	368.027725
3337	368.0042346
3338	367.9558958
3339	367.9167407
3340	367.8897567
3341	367.8366969
3342	367.7561147
3343	367.703896
3344	367.6707314
3345	367.6252268
3346	367.5712841
3347	367.522123
3348	367.4632403
3349	367.4236887
3350	367.4008565
3351	367.3678107
3352	367.3308749
3353	367.2777672
3354	367.236751
3355	367.1762656
3356	367.1206686
3357	367.0846544
3358	367.0019498
3359	366.9689936
3360	366.881871
3361	366.8157037
3362	366.7664036
3363	366.7067807
3364	366.6713679
3365	366.6048328
3366	366.5526528
3367	366.5198738
3368	366.4625486
3369	366.4137066
3370	366.3814486
3371	366.3313339
3372	366.2788774
3373	366.2360134
3374	366.1939052
3375	366.138949
3376	366.0773303
3377	366.0411831
3378	365.9857029
3379	365.9387482
3380	365.889552
3381	365.8426431
3382	365.7658426
3383	365.7146211
3384	365.6339905
3385	365.5960608
3386	365.5512561
3387	365.5099935
3388	365.4395106
3389	365.3798333
3390	365.3438566
3391	365.2949492
3392	365.2523348
3393	365.1840189
3394	365.1401441
3395	365.1009086
3396	365.0453855
3397	364.9777183
3398	364.9060691
3399	364.861401
3400	364.8199086
3401	364.7569023
3402	364.7003043
3403	364.6687061
3404	364.6228265
3405	364.5908231
3406	364.5529195
3407	364.4683348
3408	364.4054015
3409	364.3497621
3410	364.2885992
3411	364.2439068
3412	364.1996286
3413	364.1531499
3414	364.1066802
3415	364.0616973
3416	363.9815612
3417	363.934681
3418	363.8579876
3419	363.8037482
3420	363.7802587
3421	363.7388635
3422	363.7147353
3423	363.6566251
3424	363.6010258
3425	363.539482
3426	363.5117523
3427	363.4786571
3428	363.4317367
3429	363.3543338
3430	363.319949
3431	363.2743554
3432	363.2491432
3433	363.1770586
3434	363.1276601
3435	363.081554
3436	363.0471229
3437	363.0001932
3438	362.9732961
3439	362.9329458
3440	362.865538
3441	362.8169413
3442	362.7872348
3443	362.7433048
3444	362.6979956
3445	362.6236779
3446	362.5433217
3447	362.5018478
3448	362.4561447
3449	362.3849299
3450	362.3326955
3451	362.2775496
3452	362.213159
3453	362.1686616
3454	362.0971539
3455	362.0550479
3456	362.0218695
3457	361.977317
3458	361.919465
3459	361.895909
3460	361.8494237
3461	361.8216262
3462	361.7285062
3463	361.6738739
3464	361.6295683
3465	361.5826679
3466	361.5423153
3467	361.4916659
3468	361.4381872
3469	361.3994939
3470	361.3683015
3471	361.3320474
3472	361.2847389
3473	361.2429559
3474	361.1862588
3475	361.1430829
3476	361.0755903
3477	361.020974
3478	360.9526173
3479	360.9078073
3480	360.8290549
3481	360.7766483
3482	360.7211656
3483	360.6737347
3484	360.634672
3485	360.5726496
3486	360.5398122
3487	360.5105338
3488	360.4420726
3489	360.3839603
3490	360.326484
3491	360.2755935
3492	360.221212
3493	360.1417291
3494	360.0994221
3495	360.0724153
3496	360.0029215
3497	359.9703153
3498	359.9227711
3499	359.8688562
3500	359.8215174
3501	359.7760365
3502	359.7262226
3503	359.6796682
3504	359.6371053
3505	359.5940057
3506	359.5533775
3507	359.4926287
3508	359.4458516
3509	359.3776594
3510	359.3425035
3511	359.2982457
3512	359.2156671
3513	359.1694003
3514	359.1183442
3515	359.082836
3516	359.0302357
3517	358.9569693
3518	358.9271083
3519	358.9059504
3520	358.8544848
3521	358.7860091
3522	358.746897
3523	358.7096674
3524	358.6409729
3525	358.5824796
3526	358.520979
3527	358.4902156
3528	358.4177524
3529	358.3891181
3530	358.3437373
3531	358.293764
3532	358.258535
3533	358.2126658
3534	358.1670614
3535	358.1017809
3536	358.0659173
3537	358.0275129
3538	357.9584377
3539	357.8929083
3540	357.8464923
3541	357.7691243
3542	357.6963116
3543	357.658154
3544	357.6205026
3545	357.5799396
3546	357.5392961
3547	357.4863395
3548	357.4490163
3549	357.3962629
3550	357.3542011
3551	357.3100561
3552	357.2691331
3553	357.227008
3554	357.1619144
3555	357.1318719
3556	357.0804007
3557	357.0430167
3558	356.9953447
3559	356.9328848
3560	356.8929286
3561	356.8373042
3562	356.7820449
3563	356.7099963
3564	356.6445177
3565	356.6271395
3566	356.5694404
3567	356.535399
3568	356.5089697
3569	356.4651242
3570	356.3789847
3571	356.3432807
3572	356.3115723
3573	356.2719922
3574	356.2362556
3575	356.1822025
3576	356.1486387
3577	356.075332
3578	356.0368201
3579	355.9879849
3580	355.9224059
3581	355.8853254
3582	355.8113054
3583	355.7615009
3584	355.7318432
3585	355.7050481
3586	355.6610855
3587	355.6232316
3588	355.5813283
3589	355.5325244
3590	355.5032251
3591	355.432822
3592	355.3761487
3593	355.3548783
3594	355.2941025
3595	355.2493273
3596	355.1772643
3597	355.107899
3598	355.0248706
3599	354.982169
3600	354.9281641
3601	354.8787348
3602	354.832857
3603	354.7987351
3604	354.7636148
3605	354.7150902
3606	354.6681382
3607	354.6419833
3608	354.6176982
3609	354.5958319
3610	354.5231312
3611	354.4541746
3612	354.395246
3613	354.3191984
3614	354.2495148
3615	354.206804
3616	354.1388654
3617	354.1065804
3618	354.0791732
3619	354.0339169
3620	353.996221
3621	353.9655383
3622	353.9195336
3623	353.8596018
3624	353.8131372
3625	353.737653
3626	353.6865747
3627	353.6494037
3628	353.5712627
3629	353.5217945
3630	353.4682119
3631	353.4234843
3632	353.35099
3633	353.3028147
3634	353.2569513
3635	353.1846008
3636	353.1394601
3637	353.0672958
3638	353.0215989
3639	352.9330876
3640	352.9052948
3641	352.8445201
3642	352.7754527
3643	352.7010596
3644	352.6600994
3645	352.5987165
3646	352.5369399
3647	352.4979194
3648	352.4484298
3649	352.4118919
3650	352.3657973
3651	352.3289792
3652	352.280628
3653	352.2172038
3654	352.1776287
3655	352.1303766
3656	352.0472115
3657	352.0137358
3658	351.9740834
3659	351.9372953
3660	351.8972943
3661	351.85353
3662	351.7986619
3663	351.7423283
3664	351.68966
3665	351.6296573
3666	351.5508212
3667	351.5046976
3668	351.4629617
3669	351.4204198
3670	351.3908628
3671	351.3183092
3672	351.2332492
3673	351.1779727
3674	351.0995118
3675	351.0613668
3676	351.0276868
3677	350.9760237
3678	350.9431511
3679	350.8851713
3680	350.812009
3681	350.7775069
3682	350.7199651
3683	350.6694217
3684	350.6146007
3685	350.5728729
3686	350.5199139
3687	350.4816101
3688	350.4477571
3689	350.4058021
3690	350.3628867
3691	350.3187624
3692	350.2928108
3693	350.2397092
3694	350.1579067
3695	350.0821541
3696	350.0206619
3697	349.9575304
3698	349.8895665
3699	349.8400525
3700	349.7676578
3701	349.7159293
3702	349.6941421
3703	349.644969
3704	349.5806209
3705	349.5499448
3706	349.4962127
3707	349.4630433
3708	349.4131434
3709	349.3612315
3710	349.3253794
3711	349.2953612
3712	349.2229899
3713	349.1831387
3714	349.1430782
3715	349.0967438
3716	349.0687434
3717	349.0208607
3718	348.963815
3719	348.9066599
3720	348.8298188
3721	348.7556269
3722	348.699911
3723	348.6532919
3724	348.5989951
3725	348.525791
3726	348.4920547
3727	348.4520661
3728	348.3887789
3729	348.3386494
3730	348.2652552
3731	348.2223083
3732	348.1605825
3733	348.0976909
3734	348.0330209
3735	348.005585
3736	347.9553685
3737	347.9112269
3738	347.8740769
3739	347.8455091
3740	347.8093995
3741	347.7412979
3742	347.6975377
3743	347.639127
3744	347.5992589
3745	347.5217324
3746	347.4775939
3747	347.412076
3748	347.3691928
3749	347.3254958
3750	347.2583949
3751	347.1917313
3752	347.1595948
3753	347.1045127
3754	347.0703246
3755	347.0200869
3756	346.9683633
3757	346.9130098
3758	346.8827837
3759	346.8023792
3760	346.7433011
3761	346.6667632
3762	346.6050697
3763	346.5405557
3764	346.5025045
3765	346.4715971
3766	346.4386293
3767	346.3805865
3768	346.3361801
3769	346.2974201
3770	346.2536196
3771	346.2130378
3772	346.1817501
3773	346.1433296
3774	346.1151419
3775	346.0417001
3776	345.9866714
3777	345.9246582
3778	345.871826
3779	345.8140861
3780	345.7692586
3781	345.7276097
3782	345.6911613
3783	345.6275737
3784	345.5837562
3785	345.5408069
3786	345.500176
3787	345.4528739
3788	345.4059098
3789	345.3573602
3790	345.2855643
3791	345.2533653
3792	345.2127764
3793	345.1841765
3794	345.1172951
3795	345.087548
3796	345.0372372
3797	344.9746087
3798	344.9207768
3799	344.8528106
3800	344.8267775
3801	344.7835038
3802	344.7449581
3803	344.7008803
3804	344.6595482
3805	344.6071767
3806	344.5643424
3807	344.5304213
3808	344.4973903
3809	344.4408879
3810	344.4014145
3811	344.353298
3812	344.3160816
3813	344.2417277
3814	344.2180323
3815	344.1915272
3816	344.1604317
3817	344.1149192
3818	344.0788399
3819	344.023604
3820	343.9744194
3821	343.9196977
3822	343.8605601
3823	343.8306502
3824	343.785893
3825	343.7504847
3826	343.7081123
3827	343.6721379
3828	343.6249031
3829	343.560886
3830	343.5076983
3831	343.4428164
3832	343.3703503
3833	343.3307798
3834	343.2741947
3835	343.2026889
3836	343.1500113
3837	343.1138077
3838	343.0735001
3839	343.023856
3840	342.9935254
3841	342.9378558
3842	342.8747888
3843	342.8477113
3844	342.8232882
3845	342.7631481
3846	342.7241607
3847	342.6910149
3848	342.6639573
3849	342.5962051
3850	342.5435685
3851	342.5058072
3852	342.4333059
3853	342.3788124
3854	342.3491481
3855	342.2975
3856	342.2454608
3857	342.2055602
3858	342.177831
3859	342.0972321
3860	342.0361808
3861	341.9797294
3862	341.9284701
3863	341.9030909
3864	341.8599073
3865	341.8100251
3866	341.7611629
3867	341.724767
3868	341.6909419
3869	341.6284454
3870	341.5649532
3871	341.527803
3872	341.5021338
3873	341.4417837
3874	341.4000206
3875	341.336983
3876	341.3073585
3877	341.2708544
3878	341.2220725
3879	341.1599994
3880	341.113753
3881	341.0653253
3882	341.0146211
3883	340.9485381
3884	340.9075042
3885	340.8830552
3886	340.8329501
3887	340.7868065
3888	340.7512513
3889	340.7043726
3890	340.6643746
3891	340.6151518
3892	340.5738677
3893	340.5417966
3894	340.491188
3895	340.4377553
3896	340.3791503
3897	340.3451528
3898	340.3193535
3899	340.2659279
3900	340.2222059
3901	340.1502592
3902	340.0978433
3903	340.0647039
3904	340.0262296
3905	339.9723054
3906	339.938055
3907	339.9074009
3908	339.8758934
3909	339.8352986
3910	339.8023348
3911	339.7521794
3912	339.713226
3913	339.6546949
3914	339.6173621
3915	339.5828905
3916	339.5274556
3917	339.4469755
3918	339.4179227
3919	339.347129
3920	339.3249883
3921	339.2856781
3922	339.2468667
3923	339.2274427
3924	339.1906708
3925	339.1460647
3926	339.1099168
3927	339.0596216
3928	339.0303328
3929	338.9666227
3930	338.9444815
3931	338.899956
3932	338.844152
3933	338.7805214
3934	338.7359899
3935	338.6846762
3936	338.6512439
3937	338.5981373
3938	338.5623297
3939	338.5266041
3940	338.4823627
3941	338.4435812
3942	338.4106588
3943	338.3788589
3944	338.3426265
3945	338.2996361
3946	338.2344022
3947	338.2177322
3948	338.1726525
3949	338.14349
3950	338.1077724
3951	338.0642541
3952	338.0239249
3953	337.952251
3954	337.9137662
3955	337.8816458
3956	337.7979283
3957	337.754884
3958	337.7351445
3959	337.6954927
3960	337.6559421
3961	337.6286327
3962	337.57928
3963	337.5551978
3964	337.5344739
3965	337.4420243
3966	337.4018489
3967	337.36083
3968	337.3065016
3969	337.267158
3970	337.2114923
3971	337.1610024
3972	337.1159289
3973	337.0520257
3974	337.019475
3975	336.9806429
3976	336.9217008
3977	336.8591923
3978	336.7950554
3979	336.7394784
3980	336.6999556
3981	336.6452989
3982	336.6097225
3983	336.5651776
3984	336.5400942
3985	336.510021
3986	336.4532448
3987	336.4037607
3988	336.361965
3989	336.3036687
3990	336.2265601
3991	336.1623644
3992	336.1190086
3993	336.0439348
3994	336.0070065
3995	335.9639802
3996	335.897885
3997	335.8631957
3998	335.8206057
3999	335.7867942
4000	335.7241414
4001	335.6883478
4002	335.6532903
4003	335.5992144
4004	335.5547205
4005	335.4976811
4006	335.4603943
4007	335.4128933
4008	335.3675874
4009	335.333831
4010	335.2946425
4011	335.2695795
4012	335.2418629
4013	335.2186411
4014	335.1681773
4015	335.098883
4016	335.0612848
4017	335.0121583
4018	334.95408
4019	334.895863
4020	334.8317543
4021	334.7702851
4022	334.7419886
4023	334.6691482
4024	334.6040658
4025	334.5790771
4026	334.5520959
4027	334.5061999
4028	334.4393479
4029	334.3965458
4030	334.3577265
4031	334.3348709
4032	334.3039977
4033	334.2552261
4034	334.2076149
4035	334.1618115
4036	334.1376489
4037	334.1029843
4038	334.0774224
4039	334.0410043
4040	334.0128017
4041	333.9747621
4042	333.9217341
4043	333.8824428
4044	333.8395383
4045	333.8109415
4046	333.7779165
4047	333.7361661
4048	333.6723777
4049	333.639767
4050	333.6049429
4051	333.5721549
4052	333.5200805
4053	333.489821
4054	333.4354173
4055	333.4103278
4056	333.3539588
4057	333.3088993
4058	333.2794095
4059	333.2415934
4060	333.2069115
4061	333.17118
4062	333.1164965
4063	333.0689361
4064	333.0316481
4065	332.9939042
4066	332.9367326
4067	332.8941193
4068	332.8643352
4069	332.8381703
4070	332.7718315
4071	332.7506918
4072	332.7010179
4073	332.6562213
4074	332.606708
4075	332.5712166
4076	332.5201281
4077	332.4721477
4078	332.4386936
4079	332.3954957
4080	332.3645617
4081	332.3169453
4082	332.2884378
4083	332.2528405
4084	332.2208795
4085	332.1694217
4086	332.128011
4087	332.0912399
4088	332.0517379
4089	332.0058003
4090	331.959781
4091	331.9242666
4092	331.851886
4093	331.8059594
4094	331.7536009
4095	331.7249321
4096	331.6896062
4097	331.6650214
4098	331.5952453
4099	331.5533746
4100	331.5068951
4101	331.4683449
4102	331.4147716
4103	331.3743582
4104	331.3194121
4105	331.2947145
4106	331.2502113
4107	331.1919739
4108	331.1477859
4109	331.1083742
4110	331.041631
4111	330.9896672
4112	330.9492645
4113	330.9156448
4114	330.8598866
4115	330.8258167
4116	330.7805937
4117	330.7551014
4118	330.6846208
4119	330.6292911
4120	330.5978243
4121	330.5318808
4122	330.4916021
4123	330.4382153
4124	330.3840446
4125	330.3696232
4126	330.3301983
4127	330.2752425
4128	330.2222656
4129	330.1884999
4130	330.1356502
4131	330.0906921
4132	330.0507492
4133	330.0254884
4134	329.9909055
4135	329.9410327
4136	329.919452
4137	329.8603159
4138	329.8113313
4139	329.7751272
4140	329.7248414
4141	329.6887139
4142	329.6552844
4143	329.6005557
4144	329.5672726
4145	329.5211925
4146	329.4895418
4147	329.4359093
4148	329.3745263
4149	329.3351308
4150	329.3026583
4151	329.2547018
4152	329.2096613
4153	329.1674895
4154	329.1059475
4155	329.0526191
4156	328.9950154
4157	328.9267488
4158	328.8864027
4159	328.8401068
4160	328.7970637
4161	328.7591531
4162	328.7104716
4163	328.6584379
4164	328.6193672
4165	328.5802887
4166	328.5486521
4167	328.5177688
4168	328.475883
4169	328.4321005
4170	328.3937405
4171	328.3429765
4172	328.3207484
4173	328.2789972
4174	328.2388988
4175	328.2116398
4176	328.189841
4177	328.1564438
4178	328.1214422
4179	328.0575248
4180	328.0053759
4181	327.9751428
4182	327.9233292
4183	327.8893619
4184	327.8395819
4185	327.7898037
4186	327.7606661
4187	327.7123157
4188	327.6600789
4189	327.6133996
4190	327.5669008
4191	327.5276693
4192	327.4914722
4193	327.454573
4194	327.4149603
4195	327.386298
4196	327.3353386
4197	327.2890375
4198	327.2695302
4199	327.230641
4200	327.197495
4201	327.1548963
4202	327.1326536
4203	327.0785378
4204	327.0440763
4205	327.0195253
4206	326.9771555
4207	326.9377578
4208	326.9018398
4209	326.8544066
4210	326.8043546
4211	326.7729844
4212	326.7335771
4213	326.6939098
4214	326.65435
4215	326.6211164
4216	326.5627891
4217	326.5117387
4218	326.4562133
4219	326.4313362
4220	326.3949613
4221	326.3092187
4222	326.2752333
4223	326.2448844
4224	326.1913437
4225	326.1243992
4226	326.089089
4227	326.0382618
4228	325.9917659
4229	325.9572132
4230	325.9171497
4231	325.8895327
4232	325.8536685
4233	325.8265876
4234	325.784086
4235	325.7499002
4236	325.7073431
4237	325.6668651
4238	325.6305114
4239	325.5829221
4240	325.5538053
4241	325.5301946
4242	325.5086805
4243	325.4812389
4244	325.4499256
4245	325.4076453
4246	325.3685376
4247	325.3095276
4248	325.2728374
4249	325.2388387
4250	325.1893248
4251	325.1376834
4252	325.0838373
4253	325.02777
4254	324.9966374
4255	324.9471517
4256	324.9151866
4257	324.868054
4258	324.8277109
4259	324.7774514
4260	324.7262735
4261	324.6783601
4262	324.6284476
4263	324.5601908
4264	324.5068724
4265	324.4670442
4266	324.4301941
4267	324.3824285
4268	324.3245639
4269	324.2949614
4270	324.2543936
4271	324.2398447
4272	324.1927291
4273	324.1184901
4274	324.0850884
4275	324.0379132
4276	324.0137966
4277	323.9732955
4278	323.940164
4279	323.9197091
4280	323.8776283
4281	323.8100604
4282	323.7890363
4283	323.7696479
4284	323.7202544
4285	323.6773114
4286	323.6396652
4287	323.6160974
4288	323.5779314
4289	323.5206582
4290	323.4746704
4291	323.4476707
4292	323.4052285
4293	323.3357324
4294	323.2984294
4295	323.2480764
4296	323.2203598
4297	323.1621298
4298	323.107666
4299	323.0545883
4300	323.0170438
4301	322.9808744
4302	322.955795
4303	322.9246561
4304	322.870011
4305	322.8391952
4306	322.81526
4307	322.7860059
4308	322.740404
4309	322.6855427
4310	322.6453741
4311	322.6137504
4312	322.5589653
4313	322.5079978
4314	322.4705486
4315	322.4376865
4316	322.4031265
4317	322.3824019
4318	322.3366463
4319	322.2754641
4320	322.2387691
4321	322.1882703
4322	322.1619365
4323	322.131737
4324	322.0876521
4325	322.0523067
4326	322.0318337
4327	322.0054424
4328	321.9749725
4329	321.9365882
4330	321.8845349
4331	321.8395937
4332	321.8040942
4333	321.7762226
4334	321.7370343
4335	321.7004148
4336	321.6693174
4337	321.6327172
4338	321.5977095
4339	321.5566392
4340	321.5192559
4341	321.4833533
4342	321.4506974
4343	321.4014876
4344	321.3667794
4345	321.3230619
4346	321.2685209
4347	321.2175416
4348	321.1785711
4349	321.1485823
4350	321.1163375
4351	321.0748007
4352	321.0103579
4353	320.9633648
4354	320.8972902
4355	320.8292725
4356	320.7689966
4357	320.7244292
4358	320.6898771
4359	320.6432133
